방송일시,노출(분),상품명,상품군,판매단가,월,일,시,요일,휴일,프라임,파트,브랜드,분,취급액_로그,결제유형,성별,상품,단가,Mean,Std,goods_Mean,goods_Std
2019-01-02 22:20:00,20.0,LG 울트라HD TV65인치,가전,1900000,1,2,22,Wednesday,0,4,Middle,LG,20,17.285082842432285,일시불,해당없음,TV65인치,해당없음,16.383594559025592,0.828283868655512,16.645810673315005,0.6855940932434329
2019-01-02 22:20:00,20.0,LG 울트라HD TV65인치,가전,2130000,1,2,22,Wednesday,0,4,Middle,LG,20,15.462051558349877,무이자,해당없음,TV65인치,해당없음,16.383594559025592,0.828283868655512,16.201216188037794,0.5936477314556102
2019-01-02 22:40:00,20.0,LG 울트라HD TV55인치,가전,1300000,1,2,22,Wednesday,0,4,Later,LG,40,15.656853527381157,일시불,해당없음,TV55인치,해당없음,16.383594559025592,0.828283868655512,15.828057771132936,0.6243288490683755
2019-01-02 22:40:00,20.0,LG 울트라HD TV55인치,가전,1440000,1,2,22,Wednesday,0,4,Later,LG,40,15.758989181828172,무이자,해당없음,TV55인치,해당없음,16.383594559025592,0.828283868655512,16.068096399251985,0.6240469614292101
2019-01-02 22:40:00,20.0,LG 울트라HD TV65인치,가전,1900000,1,2,22,Wednesday,0,4,Later,LG,40,17.41910441779585,일시불,해당없음,TV65인치,해당없음,16.383594559025592,0.828283868655512,16.645810673315005,0.6855940932434329
2019-01-02 22:40:00,20.0,LG 울트라HD TV65인치,가전,2130000,1,2,22,Wednesday,0,4,Later,LG,40,16.554283931709325,무이자,해당없음,TV65인치,해당없음,16.383594559025592,0.828283868655512,16.201216188037794,0.5936477314556102
2019-01-02 22:40:00,20.0,LG 울트라HD TV70인치,가전,2990000,1,2,22,Wednesday,0,4,Later,LG,40,16.49124415758994,무이자,해당없음,TV70인치,해당없음,16.383594559025592,0.828283868655512,15.838988689792425,0.33071303349988457
2019-01-03 21:00:00,20.0,LG 울트라HD TV55인치,가전,1300000,1,3,21,Thursday,0,4,First,LG,00,15.656853527381157,일시불,해당없음,TV55인치,해당없음,16.288591051570307,0.8836427742323173,15.907161589847293,0.7205901813394335
2019-01-03 21:00:00,20.0,LG 울트라HD TV55인치,가전,1440000,1,3,21,Thursday,0,4,First,LG,00,15.07311891145612,무이자,해당없음,TV55인치,해당없음,16.288591051570307,0.8836427742323173,16.171949390313923,0.6765853540465641
2019-01-03 21:00:00,20.0,LG 울트라HD TV65인치,가전,2130000,1,3,21,Thursday,0,4,First,LG,00,16.841189907886218,무이자,해당없음,TV65인치,해당없음,16.288591051570307,0.8836427742323173,16.653197272890246,0.6982189633339178
2019-01-03 21:00:00,20.0,LG 울트라HD TV70인치,가전,2700000,1,3,21,Thursday,0,4,First,LG,00,15.698176585880004,일시불,해당없음,TV70인치,해당없음,16.288591051570307,0.8836427742323173,15.82413634335938,0.35162830868548384
2019-01-03 21:00:00,20.0,LG 울트라HD TV70인치,가전,2990000,1,3,21,Thursday,0,4,Later,LG,00,15.80324791043377,무이자,해당없음,TV70인치,해당없음,16.288591051570307,0.8836427742323173,15.706975747235719,0.09851592074701038
2019-01-03 21:20:00,20.0,LG 울트라HD TV55인치,가전,1300000,1,3,21,Thursday,0,4,Middle,LG,20,16.059618721199342,일시불,해당없음,TV55인치,해당없음,16.288591051570307,0.8836427742323173,15.907161589847293,0.7205901813394335
2019-01-03 21:20:00,20.0,LG 울트라HD TV55인치,가전,1440000,1,3,21,Thursday,0,4,Middle,LG,20,16.162112536375094,무이자,해당없음,TV55인치,해당없음,16.288591051570307,0.8836427742323173,16.171949390313923,0.6765853540465641
2019-01-03 21:20:00,20.0,LG 울트라HD TV65인치,가전,1900000,1,3,21,Thursday,0,4,First,LG,20,16.036234624478,일시불,해당없음,TV65인치,해당없음,16.288591051570307,0.8836427742323173,16.238057277312517,0.9001680461736613
2019-01-03 21:20:00,20.0,LG 울트라HD TV70인치,가전,2700000,1,3,21,Thursday,0,4,Middle,LG,20,15.701973962661626,일시불,해당없음,TV70인치,해당없음,16.288591051570307,0.8836427742323173,15.82413634335938,0.35162830868548384
2019-01-03 21:40:00,20.0,LG 울트라HD TV55인치,가전,1300000,1,3,21,Thursday,0,4,Later,LG,40,16.064694874231204,일시불,해당없음,TV55인치,해당없음,16.288591051570307,0.8836427742323173,15.907161589847293,0.7205901813394335
2019-01-03 21:40:00,20.0,LG 울트라HD TV55인치,가전,1440000,1,3,21,Thursday,0,4,Later,LG,40,16.67519398705499,무이자,해당없음,TV55인치,해당없음,16.288591051570307,0.8836427742323173,16.171949390313923,0.6765853540465641
2019-01-03 21:40:00,20.0,LG 울트라HD TV65인치,가전,1900000,1,3,21,Thursday,0,4,Later,LG,40,17.41842354352702,일시불,해당없음,TV65인치,해당없음,16.288591051570307,0.8836427742323173,16.238057277312517,0.9001680461736613
2019-01-03 21:40:00,20.0,LG 울트라HD TV65인치,가전,2130000,1,3,21,Thursday,0,4,Later,LG,40,17.06479918924067,무이자,해당없음,TV65인치,해당없음,16.288591051570307,0.8836427742323173,16.653197272890246,0.6982189633339178
2019-01-03 21:40:00,20.0,LG 울트라HD TV70인치,가전,2700000,1,3,21,Thursday,0,4,Later,LG,40,15.698176585880004,일시불,해당없음,TV70인치,해당없음,16.288591051570307,0.8836427742323173,15.82413634335938,0.35162830868548384
2019-01-04 19:00:00,20.0,LG 통돌이 세탁기,가전,439000,1,4,19,Friday,0,3,First,LG,00,16.80497321850467,일시불,해당없음,세탁기,해당없음,16.143904402190294,0.9295534284214664,17.10453846753268,0.45795557210814
2019-01-04 19:00:00,20.0,LG 통돌이 세탁기,가전,489000,1,4,19,Friday,0,3,First,LG,00,16.474370514875712,무이자,해당없음,세탁기,해당없음,16.143904402190294,0.9295534284214664,17.040583038096255,0.5344150830619376
2019-01-04 19:20:00,20.0,LG 통돌이 세탁기,가전,439000,1,4,19,Friday,0,3,Middle,LG,20,16.876936934713626,일시불,해당없음,세탁기,해당없음,16.143904402190294,0.9295534284214664,17.10453846753268,0.45795557210814
2019-01-04 19:20:00,20.0,LG 통돌이 세탁기,가전,489000,1,4,19,Friday,0,3,Middle,LG,20,17.536179334567617,무이자,해당없음,세탁기,해당없음,16.143904402190294,0.9295534284214664,17.040583038096255,0.5344150830619376
2019-01-04 19:40:00,20.0,LG 통돌이 세탁기,가전,439000,1,4,19,Friday,0,3,Later,LG,40,17.631705249379745,일시불,해당없음,세탁기,해당없음,16.143904402190294,0.9295534284214664,17.10453846753268,0.45795557210814
2019-01-04 19:40:00,20.0,LG 통돌이 세탁기,가전,489000,1,4,19,Friday,0,3,Later,LG,40,17.111199264845435,무이자,해당없음,세탁기,해당없음,16.143904402190294,0.9295534284214664,17.040583038096255,0.5344150830619376
2019-01-05 14:00:00,20.0,LG 통돌이 세탁기,가전,439000,1,5,14,Saturday,1,2,First,LG,00,16.731062614390737,일시불,해당없음,세탁기,해당없음,16.151213503118054,0.7885827068501158,16.92811820458182,0.19088255453217848
2019-01-05 14:00:00,20.0,LG 통돌이 세탁기,가전,489000,1,5,14,Saturday,1,2,First,LG,00,15.889436918956,무이자,해당없음,세탁기,해당없음,16.151213503118054,0.7885827068501158,16.841020458060992,0.8643729281927798
2019-01-05 14:20:00,20.0,LG 통돌이 세탁기,가전,439000,1,5,14,Saturday,1,2,Middle,LG,20,16.941130092352687,일시불,해당없음,세탁기,해당없음,16.151213503118054,0.7885827068501158,16.92811820458182,0.19088255453217848
2019-01-05 14:20:00,20.0,LG 통돌이 세탁기,가전,489000,1,5,14,Saturday,1,2,Middle,LG,20,17.056030450890347,무이자,해당없음,세탁기,해당없음,16.151213503118054,0.7885827068501158,16.841020458060992,0.8643729281927798
2019-01-05 14:40:00,20.0,LG 통돌이 세탁기,가전,439000,1,5,14,Saturday,1,2,Later,LG,40,17.11216190700204,일시불,해당없음,세탁기,해당없음,16.151213503118054,0.7885827068501158,16.92811820458182,0.19088255453217848
2019-01-05 14:40:00,20.0,LG 통돌이 세탁기,가전,489000,1,5,14,Saturday,1,2,Later,LG,40,17.577594004336625,무이자,해당없음,세탁기,해당없음,16.151213503118054,0.7885827068501158,16.841020458060992,0.8643729281927798
2019-01-05 21:00:00,20.0,LG 울트라HD TV55인치,가전,1300000,1,5,21,Saturday,1,4,First,LG,00,14.971447913251653,일시불,해당없음,TV55인치,해당없음,16.295850228940473,0.8602857167084238,16.06995788611197,0.7806614376117135
2019-01-05 21:00:00,20.0,LG 울트라HD TV65인치,가전,1900000,1,5,21,Saturday,1,4,First,LG,00,15.348499298234968,일시불,해당없음,TV65인치,해당없음,16.295850228940473,0.8602857167084238,16.58837734341486,0.8523331437207179
2019-01-05 21:00:00,20.0,LG 울트라HD TV65인치,가전,2130000,1,5,21,Saturday,1,4,First,LG,00,16.555898866978428,무이자,해당없음,TV65인치,해당없음,16.295850228940473,0.8602857167084238,16.513843521425688,0.6788009828325889
2019-01-05 21:20:00,20.0,LG 울트라HD TV55인치,가전,1300000,1,5,21,Saturday,1,4,Middle,LG,20,14.971447913251653,일시불,해당없음,TV55인치,해당없음,16.295850228940473,0.8602857167084238,16.06995788611197,0.7806614376117135
2019-01-05 21:20:00,20.0,LG 울트라HD TV55인치,가전,1440000,1,5,21,Saturday,1,4,First,LG,20,16.452064757361413,무이자,해당없음,TV55인치,해당없음,16.295850228940473,0.8602857167084238,15.956602830555152,0.6399490840649052
2019-01-05 21:20:00,20.0,LG 울트라HD TV65인치,가전,1900000,1,5,21,Saturday,1,4,Middle,LG,20,17.131186361426185,일시불,해당없음,TV65인치,해당없음,16.295850228940473,0.8602857167084238,16.58837734341486,0.8523331437207179
2019-01-05 21:20:00,20.0,LG 울트라HD TV65인치,가전,2130000,1,5,21,Saturday,1,4,Middle,LG,20,17.063828673432432,무이자,해당없음,TV65인치,해당없음,16.295850228940473,0.8602857167084238,16.513843521425688,0.6788009828325889
2019-01-05 21:20:00,20.0,LG 울트라HD TV70인치,가전,2700000,1,5,21,Saturday,1,4,First,LG,20,15.701973962661626,일시불,해당없음,TV70인치,해당없음,16.295850228940473,0.8602857167084238,15.761499679158383,0.32377420074228014
2019-01-05 21:20:00,20.0,LG 울트라HD TV70인치,가전,2990000,1,5,21,Saturday,1,4,First,LG,20,15.80324791043377,무이자,해당없음,TV70인치,해당없음,16.295850228940473,0.8602857167084238,15.835039351722886,0.2993748484139474
2019-01-05 21:40:00,20.0,LG 울트라HD TV55인치,가전,1300000,1,5,21,Saturday,1,4,Later,LG,40,16.90386759062409,일시불,해당없음,TV55인치,해당없음,16.295850228940473,0.8602857167084238,16.06995788611197,0.7806614376117135
2019-01-05 21:40:00,20.0,LG 울트라HD TV55인치,가전,1440000,1,5,21,Saturday,1,4,Later,LG,40,16.85635959032139,무이자,해당없음,TV55인치,해당없음,16.295850228940473,0.8602857167084238,15.956602830555152,0.6399490840649052
2019-01-05 21:40:00,20.0,LG 울트라HD TV65인치,가전,1900000,1,5,21,Saturday,1,4,Later,LG,40,17.64130006559449,일시불,해당없음,TV65인치,해당없음,16.295850228940473,0.8602857167084238,16.58837734341486,0.8523331437207179
2019-01-05 21:40:00,20.0,LG 울트라HD TV65인치,가전,2130000,1,5,21,Saturday,1,4,Later,LG,40,17.652853119715832,무이자,해당없음,TV65인치,해당없음,16.295850228940473,0.8602857167084238,16.513843521425688,0.6788009828325889
2019-01-05 21:40:00,20.0,LG 울트라HD TV70인치,가전,2700000,1,5,21,Saturday,1,4,Later,LG,40,16.38758829420989,일시불,해당없음,TV70인치,해당없음,16.295850228940473,0.8602857167084238,15.761499679158383,0.32377420074228014
2019-01-05 21:40:00,20.0,LG 울트라HD TV70인치,가전,2990000,1,5,21,Saturday,1,4,Later,LG,40,16.49124415758994,무이자,해당없음,TV70인치,해당없음,16.295850228940473,0.8602857167084238,15.835039351722886,0.2993748484139474
2019-01-06 21:00:00,20.0,LG 통돌이 세탁기,가전,439000,1,6,21,Sunday,1,4,First,LG,00,16.364565027576027,일시불,해당없음,세탁기,해당없음,16.428500157939535,0.8296762886600423,17.05271738653827,0.7244003242069961
2019-01-06 21:00:00,20.0,LG 통돌이 세탁기,가전,489000,1,6,21,Sunday,1,4,First,LG,00,16.364799466681543,무이자,해당없음,세탁기,해당없음,16.428500157939535,0.8296762886600423,16.936330552864515,0.5012182516578922
2019-01-06 21:20:00,20.0,LG 통돌이 세탁기,가전,439000,1,6,21,Sunday,1,4,Middle,LG,20,17.692196499102735,일시불,해당없음,세탁기,해당없음,16.428500157939535,0.8296762886600423,17.05271738653827,0.7244003242069961
2019-01-06 21:20:00,20.0,LG 통돌이 세탁기,가전,489000,1,6,21,Sunday,1,4,Middle,LG,20,16.842644594657795,무이자,해당없음,세탁기,해당없음,16.428500157939535,0.8296762886600423,16.936330552864515,0.5012182516578922
2019-01-06 21:40:00,20.0,LG 통돌이 세탁기,가전,439000,1,6,21,Sunday,1,4,Later,LG,40,17.21182939217532,일시불,해당없음,세탁기,해당없음,16.428500157939535,0.8296762886600423,17.05271738653827,0.7244003242069961
2019-01-06 21:40:00,20.0,LG 통돌이 세탁기,가전,489000,1,6,21,Sunday,1,4,Later,LG,40,17.32364720839747,무이자,해당없음,세탁기,해당없음,16.428500157939535,0.8296762886600423,16.936330552864515,0.5012182516578922
2019-01-07 21:00:00,20.0,LG 통돌이 세탁기,가전,439000,1,7,21,Monday,0,4,First,LG,00,16.653184526859988,일시불,해당없음,세탁기,해당없음,16.553379899041055,0.84393311921249,17.247077819669148,0.4565308369040696
2019-01-07 21:00:00,20.0,LG 통돌이 세탁기,가전,489000,1,7,21,Monday,0,4,First,LG,00,16.478981715668517,무이자,해당없음,세탁기,해당없음,16.553379899041055,0.84393311921249,17.014227165176102,0.47639353509504884
2019-01-07 21:20:00,20.0,LG 통돌이 세탁기,가전,439000,1,7,21,Monday,0,4,Middle,LG,20,17.21072340127917,일시불,해당없음,세탁기,해당없음,16.553379899041055,0.84393311921249,17.247077819669148,0.4565308369040696
2019-01-07 21:20:00,20.0,LG 통돌이 세탁기,가전,489000,1,7,21,Monday,0,4,Middle,LG,20,17.37274255801221,무이자,해당없음,세탁기,해당없음,16.553379899041055,0.84393311921249,17.014227165176102,0.47639353509504884
2019-01-07 21:40:00,20.0,LG 통돌이 세탁기,가전,439000,1,7,21,Monday,0,4,Later,LG,40,17.721112995589497,일시불,해당없음,세탁기,해당없음,16.553379899041055,0.84393311921249,17.247077819669148,0.4565308369040696
2019-01-07 21:40:00,20.0,LG 통돌이 세탁기,가전,489000,1,7,21,Monday,0,4,Later,LG,40,17.535379828764956,무이자,해당없음,세탁기,해당없음,16.553379899041055,0.84393311921249,17.014227165176102,0.47639353509504884
2019-01-08 21:00:00,20.0,LG 울트라HD TV55인치,가전,1440000,1,8,21,Tuesday,0,4,First,LG,00,15.07311891145612,무이자,해당없음,TV55인치,해당없음,16.442367301994107,0.8811057679586408,15.886510389675129,0.6809891572027947
2019-01-08 21:00:00,20.0,LG 울트라HD TV65인치,가전,1900000,1,8,21,Tuesday,0,4,First,LG,00,16.036234624478,일시불,해당없음,TV65인치,해당없음,16.442367301994107,0.8811057679586408,16.246439235060027,0.7852957014965305
2019-01-08 21:00:00,20.0,LG 울트라HD TV65인치,가전,2130000,1,8,21,Tuesday,0,4,First,LG,00,15.462051558349877,무이자,해당없음,TV65인치,해당없음,16.442367301994107,0.8811057679586408,16.63471683799616,0.695663272449791
2019-01-08 21:00:00,20.0,LG 울트라HD TV70인치,가전,2990000,1,8,21,Tuesday,0,4,First,LG,00,15.799816904529072,무이자,해당없음,TV70인치,해당없음,16.442367301994107,0.8811057679586408,16.19073999035267,0.5295788418283642
2019-01-08 21:20:00,20.0,LG 울트라HD TV55인치,가전,1300000,1,8,21,Tuesday,0,4,First,LG,20,14.971447913251653,일시불,해당없음,TV55인치,해당없음,16.442367301994107,0.8811057679586408,15.605692027387018,0.7640876865227153
2019-01-08 21:20:00,20.0,LG 울트라HD TV55인치,가전,1440000,1,8,21,Tuesday,0,4,Middle,LG,20,16.673818155606593,무이자,해당없음,TV55인치,해당없음,16.442367301994107,0.8811057679586408,15.886510389675129,0.6809891572027947
2019-01-08 21:20:00,20.0,LG 울트라HD TV65인치,가전,1900000,1,8,21,Tuesday,0,4,Middle,LG,20,16.94926412941564,일시불,해당없음,TV65인치,해당없음,16.442367301994107,0.8811057679586408,16.246439235060027,0.7852957014965305
2019-01-08 21:20:00,20.0,LG 울트라HD TV65인치,가전,2130000,1,8,21,Tuesday,0,4,Middle,LG,20,16.842353826543317,무이자,해당없음,TV65인치,해당없음,16.442367301994107,0.8811057679586408,16.63471683799616,0.695663272449791
2019-01-08 21:20:00,20.0,LG 울트라HD TV70인치,가전,2700000,1,8,21,Tuesday,0,4,Later,LG,20,16.38758829420989,일시불,해당없음,TV70인치,해당없음,16.442367301994107,0.8811057679586408,16.06402766841047,0.5292184896898449
2019-01-08 21:40:00,20.0,LG 울트라HD TV55인치,가전,1300000,1,8,21,Tuesday,0,4,Later,LG,40,14.971447913251653,일시불,해당없음,TV55인치,해당없음,16.442367301994107,0.8811057679586408,15.605692027387018,0.7640876865227153
2019-01-08 21:40:00,20.0,LG 울트라HD TV55인치,가전,1440000,1,8,21,Tuesday,0,4,Later,LG,40,15.762562911598364,무이자,해당없음,TV55인치,해당없음,16.442367301994107,0.8811057679586408,15.886510389675129,0.6809891572027947
2019-01-08 21:40:00,20.0,LG 울트라HD TV65인치,가전,1900000,1,8,21,Tuesday,0,4,Later,LG,40,17.64182315795401,일시불,해당없음,TV65인치,해당없음,16.442367301994107,0.8811057679586408,16.246439235060027,0.7852957014965305
2019-01-08 21:40:00,20.0,LG 울트라HD TV65인치,가전,2130000,1,8,21,Tuesday,0,4,Later,LG,40,17.534288562424074,무이자,해당없음,TV65인치,해당없음,16.442367301994107,0.8811057679586408,16.63471683799616,0.695663272449791
2019-01-08 21:40:00,20.0,LG 울트라HD TV70인치,가전,2990000,1,8,21,Tuesday,0,4,Later,LG,40,15.799816904529072,무이자,해당없음,TV70인치,해당없음,16.442367301994107,0.8811057679586408,16.19073999035267,0.5295788418283642
2019-01-09 19:00:00,20.0,LG 통돌이 세탁기,가전,439000,1,9,19,Wednesday,0,3,First,LG,00,16.651250120207372,일시불,해당없음,세탁기,해당없음,16.43687742992707,0.8039672003619488,16.98965483696026,0.5844597179317087
2019-01-09 19:00:00,20.0,LG 통돌이 세탁기,가전,489000,1,9,19,Wednesday,0,3,First,LG,00,16.847430102279976,무이자,해당없음,세탁기,해당없음,16.43687742992707,0.8039672003619488,16.962501309337267,0.10468819571449611
2019-01-09 19:20:00,20.0,LG 통돌이 세탁기,가전,439000,1,9,19,Wednesday,0,3,Middle,LG,20,16.653184526859988,일시불,해당없음,세탁기,해당없음,16.43687742992707,0.8039672003619488,16.98965483696026,0.5844597179317087
2019-01-09 19:20:00,20.0,LG 통돌이 세탁기,가전,489000,1,9,19,Wednesday,0,3,Middle,LG,20,16.987965409911737,무이자,해당없음,세탁기,해당없음,16.43687742992707,0.8039672003619488,16.962501309337267,0.10468819571449611
2019-01-09 19:40:00,20.0,LG 통돌이 세탁기,가전,439000,1,9,19,Wednesday,0,3,Later,LG,40,17.664529863813417,일시불,해당없음,세탁기,해당없음,16.43687742992707,0.8039672003619488,16.98965483696026,0.5844597179317087
2019-01-09 19:40:00,20.0,LG 통돌이 세탁기,가전,489000,1,9,19,Wednesday,0,3,Later,LG,40,17.05210841582009,무이자,해당없음,세탁기,해당없음,16.43687742992707,0.8039672003619488,16.962501309337267,0.10468819571449611
2019-01-10 22:00:00,20.0,LG 울트라HD TV55인치,가전,1300000,1,10,22,Thursday,0,4,First,LG,00,16.059618721199342,일시불,해당없음,TV55인치,해당없음,16.309882252790512,0.8852923628990521,15.681936416490496,0.6064210491319909
2019-01-10 22:00:00,20.0,LG 울트라HD TV55인치,가전,1440000,1,10,22,Thursday,0,4,First,LG,00,15.762562911598364,무이자,해당없음,TV55인치,해당없음,16.309882252790512,0.8852923628990521,15.773289575648791,0.734029226209331
2019-01-10 22:00:00,20.0,LG 울트라HD TV65인치,가전,1900000,1,10,22,Thursday,0,4,First,LG,00,16.94926412941564,일시불,해당없음,TV65인치,해당없음,16.309882252790512,0.8852923628990521,16.235075573429707,0.706147162919005
2019-01-10 22:00:00,20.0,LG 울트라HD TV65인치,가전,2130000,1,10,22,Thursday,0,4,First,LG,00,15.466857873475584,무이자,해당없음,TV65인치,해당없음,16.309882252790512,0.8852923628990521,16.507537494260802,0.6775155729989991
2019-01-10 22:00:00,20.0,LG 울트라HD TV70인치,가전,2700000,1,10,22,Thursday,0,4,First,LG,00,15.698176585880004,일시불,해당없음,TV70인치,해당없음,16.309882252790512,0.8852923628990521,15.67096962471568,0.03141589270410905
2019-01-10 22:20:00,20.0,LG 울트라HD TV55인치,가전,1300000,1,10,22,Thursday,0,4,Middle,LG,20,14.971447913251653,일시불,해당없음,TV55인치,해당없음,16.309882252790512,0.8852923628990521,15.681936416490496,0.6064210491319909
2019-01-10 22:20:00,20.0,LG 울트라HD TV55인치,가전,1440000,1,10,22,Thursday,0,4,Middle,LG,20,16.450344696735225,무이자,해당없음,TV55인치,해당없음,16.309882252790512,0.8852923628990521,15.773289575648791,0.734029226209331
2019-01-10 22:20:00,20.0,LG 울트라HD TV65인치,가전,1900000,1,10,22,Thursday,0,4,Middle,LG,20,16.726664855042966,일시불,해당없음,TV65인치,해당없음,16.309882252790512,0.8852923628990521,16.235075573429707,0.706147162919005
2019-01-10 22:20:00,20.0,LG 울트라HD TV65인치,가전,2130000,1,10,22,Thursday,0,4,Middle,LG,20,16.841189907886218,무이자,해당없음,TV65인치,해당없음,16.309882252790512,0.8852923628990521,16.507537494260802,0.6775155729989991
2019-01-10 22:40:00,20.0,LG 울트라HD TV55인치,가전,1300000,1,10,22,Thursday,0,4,Later,LG,40,16.347936723720252,일시불,해당없음,TV55인치,해당없음,16.309882252790512,0.8852923628990521,15.681936416490496,0.6064210491319909
2019-01-10 22:40:00,20.0,LG 울트라HD TV55인치,가전,1440000,1,10,22,Thursday,0,4,Later,LG,40,16.673818155606593,무이자,해당없음,TV55인치,해당없음,16.309882252790512,0.8852923628990521,15.773289575648791,0.734029226209331
2019-01-10 22:40:00,20.0,LG 울트라HD TV65인치,가전,1900000,1,10,22,Thursday,0,4,Later,LG,40,16.950308879641263,일시불,해당없음,TV65인치,해당없음,16.309882252790512,0.8852923628990521,16.235075573429707,0.706147162919005
2019-01-10 22:40:00,20.0,LG 울트라HD TV65인치,가전,2130000,1,10,22,Thursday,0,4,Later,LG,40,17.534288562424074,무이자,해당없음,TV65인치,해당없음,16.309882252790512,0.8852923628990521,16.507537494260802,0.6775155729989991
2019-01-10 22:40:00,20.0,LG 울트라HD TV70인치,가전,2700000,1,10,22,Thursday,0,4,Later,LG,40,15.698176585880004,일시불,해당없음,TV70인치,해당없음,16.309882252790512,0.8852923628990521,15.67096962471568,0.03141589270410905
2019-01-10 22:40:00,20.0,LG 울트라HD TV70인치,가전,2990000,1,10,22,Thursday,0,4,Later,LG,40,15.799816904529072,무이자,해당없음,TV70인치,해당없음,16.309882252790512,0.8852923628990521,15.731038841784889,0.05580639990316867
2019-01-11 20:00:00,20.0,LG전자 매직스페이스 냉장고,가전,1409000,1,11,20,Friday,0,3,First,LG,00,15.112700444001344,일시불,해당없음,냉장고,해당없음,16.620729270704413,0.7343430021719614,16.619658496188283,0.8240731600345965
