방송일시,노출(분),상품명,상품군,판매단가,월,일,시,요일,휴일,프라임,파트,브랜드,분,취급액_로그,결제유형,성별,상품,단가,Mean,Std,goods_Mean,goods_Std
2019-02-04 20:00:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 퀸침대,가구,598000,2,4,20,Monday,2,3,First,보루네오,00,14.318707154565773,해당없음,해당없음,퀸침대,해당없음,15.734879138666539,0.8772901632336941,16.30486450402396,1.0570834831
2019-02-04 20:00:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 킹침대,가구,648000,2,4,20,Monday,2,3,First,보루네오,00,15.077374840705987,해당없음,해당없음,킹침대,해당없음,15.734879138666539,0.8772901632336941,16.340527672879993,0.9217285564051536
2019-02-04 20:20:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 슈퍼싱글침대,가구,548000,2,4,20,Monday,2,3,Middle,보루네오,20,16.28479582684932,해당없음,해당없음,슈퍼싱글침대,해당없음,15.734879138666539,0.8772901632336941,16.52761143921259,1.0220413918804723
2019-02-04 20:20:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 퀸침대,가구,598000,2,4,20,Monday,2,3,Middle,보루네오,20,16.372039951425243,해당없음,해당없음,퀸침대,해당없음,15.734879138666539,0.8772901632336941,16.30486450402396,1.0570834831
2019-02-04 20:20:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 킹침대,가구,648000,2,4,20,Monday,2,3,Middle,보루네오,20,16.769743524340235,해당없음,해당없음,킹침대,해당없음,15.734879138666539,0.8772901632336941,16.340527672879993,0.9217285564051536
2019-02-04 20:40:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 슈퍼싱글침대,가구,548000,2,4,20,Monday,2,3,Later,보루네오,40,17.33839445788303,해당없음,해당없음,슈퍼싱글침대,해당없음,15.734879138666539,0.8772901632336941,16.52761143921259,1.0220413918804723
2019-02-04 20:40:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 퀸침대,가구,598000,2,4,20,Monday,2,3,Later,보루네오,40,17.063362491068993,해당없음,해당없음,퀸침대,해당없음,15.734879138666539,0.8772901632336941,16.30486450402396,1.0570834831
2019-02-04 20:40:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 킹침대,가구,648000,2,4,20,Monday,2,3,Later,보루네오,40,17.31528550298742,해당없음,해당없음,킹침대,해당없음,15.734879138666539,0.8772901632336941,16.340527672879993,0.9217285564051536
2019-02-06 23:00:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 슈퍼싱글침대,가구,548000,2,6,23,Wednesday,2,4,First,보루네오,00,15.998298087502723,해당없음,해당없음,슈퍼싱글침대,해당없음,15.828451774896275,0.844085389911502,16.70553389881183,0.6686182939110757
2019-02-06 23:00:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 퀸침대,가구,598000,2,6,23,Wednesday,2,4,First,보루네오,00,16.371652008680726,해당없음,해당없음,퀸침대,해당없음,15.828451774896275,0.844085389911502,16.39107935419556,0.6760529267814729
2019-02-06 23:00:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 킹침대,가구,648000,2,6,23,Wednesday,2,4,First,보루네오,00,15.76242020735267,해당없음,해당없음,킹침대,해당없음,15.828451774896275,0.844085389911502,16.44069454776258,0.8144473057471674
2019-02-06 23:20:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 슈퍼싱글침대,가구,548000,2,6,23,Wednesday,2,4,Middle,보루네오,20,17.380243019335328,해당없음,해당없음,슈퍼싱글침대,해당없음,15.828451774896275,0.844085389911502,16.70553389881183,0.6686182939110757
2019-02-06 23:20:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 퀸침대,가구,598000,2,6,23,Wednesday,2,4,Middle,보루네오,20,16.689244674707414,해당없음,해당없음,퀸침대,해당없음,15.828451774896275,0.844085389911502,16.39107935419556,0.6760529267814729
2019-02-06 23:20:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 킹침대,가구,648000,2,6,23,Wednesday,2,4,Middle,보루네오,20,16.6747355868636,해당없음,해당없음,킹침대,해당없음,15.828451774896275,0.844085389911502,16.44069454776258,0.8144473057471674
2019-02-06 23:40:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 슈퍼싱글침대,가구,548000,2,6,23,Wednesday,2,4,Later,보루네오,40,17.147322133808036,해당없음,해당없음,슈퍼싱글침대,해당없음,15.828451774896275,0.844085389911502,16.70553389881183,0.6686182939110757
2019-02-06 23:40:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 퀸침대,가구,598000,2,6,23,Wednesday,2,4,Later,보루네오,40,17.18073527916761,해당없음,해당없음,퀸침대,해당없음,15.828451774896275,0.844085389911502,16.39107935419556,0.6760529267814729
2019-02-06 23:40:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 킹침대,가구,648000,2,6,23,Wednesday,2,4,Later,보루네오,40,16.93602354841557,해당없음,해당없음,킹침대,해당없음,15.828451774896275,0.844085389911502,16.44069454776258,0.8144473057471674
2019-02-08 21:00:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 슈퍼싱글침대,가구,548000,2,8,21,Friday,0,4,First,보루네오,00,16.401619088261242,해당없음,해당없음,슈퍼싱글침대,해당없음,16.100841726970934,0.9734350806075327,16.69517502009202,0.8916188295153995
2019-02-08 21:00:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 퀸침대,가구,598000,2,8,21,Friday,0,4,First,보루네오,00,15.397577273602243,해당없음,해당없음,퀸침대,해당없음,16.100841726970934,0.9734350806075327,16.516250238940952,0.5913025778498203
2019-02-08 21:00:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 킹침대,가구,648000,2,8,21,Friday,0,4,First,보루네오,00,15.477730655837345,해당없음,해당없음,킹침대,해당없음,16.100841726970934,0.9734350806075327,16.57284560235583,0.6934597225912829
2019-02-08 21:20:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 슈퍼싱글침대,가구,548000,2,8,21,Friday,0,4,Middle,보루네오,20,17.247010801556474,해당없음,해당없음,슈퍼싱글침대,해당없음,16.100841726970934,0.9734350806075327,16.69517502009202,0.8916188295153995
2019-02-08 21:20:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 퀸침대,가구,598000,2,8,21,Friday,0,4,Middle,보루네오,20,16.594764518072814,해당없음,해당없음,퀸침대,해당없음,16.100841726970934,0.9734350806075327,16.516250238940952,0.5913025778498203
2019-02-08 21:20:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 킹침대,가구,648000,2,8,21,Friday,0,4,Middle,보루네오,20,17.143563605588426,해당없음,해당없음,킹침대,해당없음,16.100841726970934,0.9734350806075327,16.57284560235583,0.6934597225912829
2019-02-08 21:40:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 슈퍼싱글침대,가구,548000,2,8,21,Friday,0,4,Later,보루네오,40,17.963032471955994,해당없음,해당없음,슈퍼싱글침대,해당없음,16.100841726970934,0.9734350806075327,16.69517502009202,0.8916188295153995
2019-02-08 21:40:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 퀸침대,가구,598000,2,8,21,Friday,0,4,Later,보루네오,40,17.380922098077967,해당없음,해당없음,퀸침대,해당없음,16.100841726970934,0.9734350806075327,16.516250238940952,0.5913025778498203
2019-02-08 21:40:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 킹침대,가구,648000,2,8,21,Friday,0,4,Later,보루네오,40,16.85607278343606,해당없음,해당없음,킹침대,해당없음,16.100841726970934,0.9734350806075327,16.57284560235583,0.6934597225912829
2019-02-12 23:00:00,20.0,삼익가구 LED 제니비 서랍형 슈퍼싱글침대,가구,499000,2,12,23,Tuesday,0,4,First,삼익가구,00,15.857639564760131,일시불,해당없음,슈퍼싱글침대,해당없음,15.797770749903213,0.820899295993294,16.369272279098045,0.7568369118881083
2019-02-12 23:00:00,20.0,삼익가구 LED 제니비 서랍형 슈퍼싱글침대,가구,549000,2,12,23,Tuesday,0,4,First,삼익가구,00,15.952041066628237,무이자,해당없음,슈퍼싱글침대,해당없음,15.797770749903213,0.820899295993294,16.047964175661125,0.1651228934244731
2019-02-12 23:00:00,20.0,삼익가구 LED 제니비 서랍형 퀸침대,가구,549000,2,12,23,Tuesday,0,4,First,삼익가구,00,14.867031239098534,일시불,해당없음,퀸침대,해당없음,15.797770749903213,0.820899295993294,15.626000360782,0.7996859461339738
2019-02-12 23:00:00,20.0,삼익가구 LED 제니비 서랍형 킹침대,가구,599000,2,12,23,Tuesday,0,4,First,삼익가구,00,14.951739710203691,일시불,해당없음,킹침대,해당없음,15.797770749903213,0.820899295993294,16.012572141993115,0.9241484895986953
2019-02-12 23:00:00,20.0,삼익가구 LED 제니비 서랍형 킹침대,가구,649000,2,12,23,Tuesday,0,4,First,삼익가구,00,15.717319532336287,무이자,해당없음,킹침대,해당없음,15.797770749903213,0.820899295993294,15.695287204214205,0.2538597906280332
2019-02-12 23:20:00,20.0,삼익가구 LED 제니비 서랍형 슈퍼싱글침대,가구,499000,2,12,23,Tuesday,0,4,Middle,삼익가구,20,16.011512165555537,일시불,해당없음,슈퍼싱글침대,해당없음,15.797770749903213,0.820899295993294,16.369272279098045,0.7568369118881083
2019-02-12 23:20:00,20.0,삼익가구 LED 제니비 서랍형 슈퍼싱글침대,가구,549000,2,12,23,Tuesday,0,4,Middle,삼익가구,20,16.238630452587056,무이자,해당없음,슈퍼싱글침대,해당없음,15.797770749903213,0.820899295993294,16.047964175661125,0.1651228934244731
2019-02-12 23:20:00,20.0,삼익가구 LED 제니비 서랍형 퀸침대,가구,549000,2,12,23,Tuesday,0,4,Middle,삼익가구,20,15.5499939593726,일시불,해당없음,퀸침대,해당없음,15.797770749903213,0.820899295993294,15.626000360782,0.7996859461339738
2019-02-12 23:20:00,20.0,삼익가구 LED 제니비 서랍형 퀸침대,가구,599000,2,12,23,Tuesday,0,4,First,삼익가구,20,14.951739710203691,무이자,해당없음,퀸침대,해당없음,15.797770749903213,0.820899295993294,15.495720646867,0.769305218301672
2019-02-12 23:20:00,20.0,삼익가구 LED 제니비 서랍형 킹침대,가구,599000,2,12,23,Tuesday,0,4,Middle,삼익가구,20,16.643119994124124,일시불,해당없음,킹침대,해당없음,15.797770749903213,0.820899295993294,16.012572141993115,0.9241484895986953
2019-02-12 23:20:00,20.0,삼익가구 LED 제니비 서랍형 킹침대,가구,649000,2,12,23,Tuesday,0,4,Middle,삼익가구,20,15.431129329473455,무이자,해당없음,킹침대,해당없음,15.797770749903213,0.820899295993294,15.695287204214205,0.2538597906280332
2019-02-12 23:40:00,20.0,삼익가구 LED 제니비 서랍형 슈퍼싱글침대,가구,499000,2,12,23,Tuesday,0,4,Later,삼익가구,40,17.238665106978473,일시불,해당없음,슈퍼싱글침대,해당없음,15.797770749903213,0.820899295993294,16.369272279098045,0.7568369118881083
2019-02-12 23:40:00,20.0,삼익가구 LED 제니비 서랍형 슈퍼싱글침대,가구,549000,2,12,23,Tuesday,0,4,Later,삼익가구,40,15.953221007768086,무이자,해당없음,슈퍼싱글침대,해당없음,15.797770749903213,0.820899295993294,16.047964175661125,0.1651228934244731
2019-02-12 23:40:00,20.0,삼익가구 LED 제니비 서랍형 퀸침대,가구,549000,2,12,23,Tuesday,0,4,Later,삼익가구,40,16.460975883874863,일시불,해당없음,퀸침대,해당없음,15.797770749903213,0.820899295993294,15.626000360782,0.7996859461339738
2019-02-12 23:40:00,20.0,삼익가구 LED 제니비 서랍형 퀸침대,가구,599000,2,12,23,Tuesday,0,4,Later,삼익가구,40,16.03970158353031,무이자,해당없음,퀸침대,해당없음,15.797770749903213,0.820899295993294,15.495720646867,0.769305218301672
2019-02-12 23:40:00,20.0,삼익가구 LED 제니비 서랍형 킹침대,가구,599000,2,12,23,Tuesday,0,4,Later,삼익가구,40,16.44285672165152,일시불,해당없음,킹침대,해당없음,15.797770749903213,0.820899295993294,16.012572141993115,0.9241484895986953
2019-02-12 23:40:00,20.0,삼익가구 LED 제니비 서랍형 킹침대,가구,649000,2,12,23,Tuesday,0,4,Later,삼익가구,40,15.937412750832873,무이자,해당없음,킹침대,해당없음,15.797770749903213,0.820899295993294,15.695287204214205,0.2538597906280332
2019-02-14 22:00:00,20.0,삼익가구 LED 제니비 서랍형 슈퍼싱글침대,가구,499000,2,14,22,Thursday,0,4,First,삼익가구,00,15.454701428547722,일시불,해당없음,슈퍼싱글침대,해당없음,15.949996907049846,0.8822242150989532,16.308491597302332,0.7402065960597088
2019-02-14 22:00:00,20.0,삼익가구 LED 제니비 서랍형 슈퍼싱글침대,가구,549000,2,14,22,Thursday,0,4,First,삼익가구,00,14.18914094255242,무이자,해당없음,슈퍼싱글침대,해당없음,15.949996907049846,0.8822242150989532,14.71664525613482,0.9136642723364602
2019-02-14 22:00:00,20.0,삼익가구 LED 제니비 서랍형 퀸침대,가구,549000,2,14,22,Thursday,0,4,First,삼익가구,00,14.18914094255242,일시불,해당없음,퀸침대,해당없음,15.949996907049846,0.8822242150989532,15.001422513530228,0.7178009221581949
2019-02-14 22:00:00,20.0,삼익가구 LED 제니비 서랍형 퀸침대,가구,599000,2,14,22,Thursday,0,4,First,삼익가구,00,14.273568116191608,무이자,해당없음,퀸침대,해당없음,15.949996907049846,0.8822242150989532,15.355909415381774,1.084760736725709
2019-02-14 22:00:00,20.0,삼익가구 LED 제니비 서랍형 킹침대,가구,599000,2,14,22,Thursday,0,4,First,삼익가구,00,14.273568116191608,일시불,해당없음,킹침대,해당없음,15.949996907049846,0.8822242150989532,15.485872082296064,1.0755896866520585
2019-02-14 22:20:00,20.0,삼익가구 LED 제니비 서랍형 슈퍼싱글침대,가구,499000,2,14,22,Thursday,0,4,Middle,삼익가구,20,16.700925607207395,일시불,해당없음,슈퍼싱글침대,해당없음,15.949996907049846,0.8822242150989532,16.308491597302332,0.7402065960597088
2019-02-14 22:20:00,20.0,삼익가구 LED 제니비 서랍형 슈퍼싱글침대,가구,549000,2,14,22,Thursday,0,4,Middle,삼익가구,20,14.18914094255242,무이자,해당없음,슈퍼싱글침대,해당없음,15.949996907049846,0.8822242150989532,14.71664525613482,0.9136642723364602
2019-02-14 22:20:00,20.0,삼익가구 LED 제니비 서랍형 퀸침대,가구,549000,2,14,22,Thursday,0,4,Middle,삼익가구,20,15.264779718245553,일시불,해당없음,퀸침대,해당없음,15.949996907049846,0.8822242150989532,15.001422513530228,0.7178009221581949
2019-02-14 22:20:00,20.0,삼익가구 LED 제니비 서랍형 퀸침대,가구,599000,2,14,22,Thursday,0,4,Middle,삼익가구,20,15.351086621799919,무이자,해당없음,퀸침대,해당없음,15.949996907049846,0.8822242150989532,15.355909415381774,1.084760736725709
2019-02-14 22:20:00,20.0,삼익가구 LED 제니비 서랍형 킹침대,가구,599000,2,14,22,Thursday,0,4,Middle,삼익가구,20,16.32576001542407,일시불,해당없음,킹침대,해당없음,15.949996907049846,0.8822242150989532,15.485872082296064,1.0755896866520585
2019-02-14 22:20:00,20.0,삼익가구 LED 제니비 서랍형 킹침대,가구,649000,2,14,22,Thursday,0,4,First,삼익가구,20,14.351418962097728,무이자,해당없음,킹침대,해당없음,15.949996907049846,0.8822242150989532,15.03414524960257,0.9655207751779784
2019-02-14 22:40:00,20.0,삼익가구 LED 제니비 서랍형 슈퍼싱글침대,가구,499000,2,14,22,Thursday,0,4,Later,삼익가구,40,16.76984775615188,일시불,해당없음,슈퍼싱글침대,해당없음,15.949996907049846,0.8822242150989532,16.308491597302332,0.7402065960597088
2019-02-14 22:40:00,20.0,삼익가구 LED 제니비 서랍형 슈퍼싱글침대,가구,549000,2,14,22,Thursday,0,4,Later,삼익가구,40,15.771653883299617,무이자,해당없음,슈퍼싱글침대,해당없음,15.949996907049846,0.8822242150989532,14.71664525613482,0.9136642723364602
2019-02-14 22:40:00,20.0,삼익가구 LED 제니비 서랍형 퀸침대,가구,549000,2,14,22,Thursday,0,4,Later,삼익가구,40,15.550346879792707,일시불,해당없음,퀸침대,해당없음,15.949996907049846,0.8822242150989532,15.001422513530228,0.7178009221581949
2019-02-14 22:40:00,20.0,삼익가구 LED 제니비 서랍형 퀸침대,가구,599000,2,14,22,Thursday,0,4,Later,삼익가구,40,16.443073508153798,무이자,해당없음,퀸침대,해당없음,15.949996907049846,0.8822242150989532,15.355909415381774,1.084760736725709
2019-02-14 22:40:00,20.0,삼익가구 LED 제니비 서랍형 킹침대,가구,599000,2,14,22,Thursday,0,4,Later,삼익가구,40,15.858288115272519,일시불,해당없음,킹침대,해당없음,15.949996907049846,0.8822242150989532,15.485872082296064,1.0755896866520585
2019-02-14 22:40:00,20.0,삼익가구 LED 제니비 서랍형 킹침대,가구,649000,2,14,22,Thursday,0,4,Later,삼익가구,40,15.71687153710741,무이자,해당없음,킹침대,해당없음,15.949996907049846,0.8822242150989532,15.03414524960257,0.9655207751779784
2019-02-15 23:00:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 슈퍼싱글침대,가구,548000,2,15,23,Friday,0,4,First,보루네오,00,15.998298087502723,해당없음,해당없음,슈퍼싱글침대,해당없음,16.212747432675812,0.837257142086854,16.891711884281257,0.6733503035137828
2019-02-15 23:00:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 퀸침대,가구,598000,2,15,23,Friday,0,4,First,보루네오,00,15.905026185215585,해당없음,해당없음,퀸침대,해당없음,16.212747432675812,0.837257142086854,16.553936030824456,0.47081354576542966
2019-02-15 23:00:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 킹침대,가구,648000,2,15,23,Friday,0,4,First,보루네오,00,15.477161341845308,해당없음,해당없음,킹침대,해당없음,16.212747432675812,0.837257142086854,16.708544674350524,0.8821226007925831
2019-02-15 23:20:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 슈퍼싱글침대,가구,548000,2,15,23,Friday,0,4,Middle,보루네오,20,16.842886836852728,해당없음,해당없음,슈퍼싱글침대,해당없음,16.212747432675812,0.837257142086854,16.891711884281257,0.6733503035137828
2019-02-15 23:20:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 퀸침대,가구,598000,2,15,23,Friday,0,4,Middle,보루네오,20,16.594143477188368,해당없음,해당없음,퀸침대,해당없음,16.212747432675812,0.837257142086854,16.553936030824456,0.47081354576542966
2019-02-15 23:20:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 킹침대,가구,648000,2,15,23,Friday,0,4,Middle,보루네오,20,16.769587156249433,해당없음,해당없음,킹침대,해당없음,16.212747432675812,0.837257142086854,16.708544674350524,0.8821226007925831
2019-02-15 23:40:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 슈퍼싱글침대,가구,548000,2,15,23,Friday,0,4,Later,보루네오,40,17.60337524876263,해당없음,해당없음,슈퍼싱글침대,해당없음,16.212747432675812,0.837257142086854,16.891711884281257,0.6733503035137828
2019-02-15 23:40:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 퀸침대,가구,598000,2,15,23,Friday,0,4,Later,보루네오,40,16.68941412315313,해당없음,해당없음,퀸침대,해당없음,16.212747432675812,0.837257142086854,16.553936030824456,0.47081354576542966
2019-02-15 23:40:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 킹침대,가구,648000,2,15,23,Friday,0,4,Later,보루네오,40,17.54821549161824,해당없음,해당없음,킹침대,해당없음,16.212747432675812,0.837257142086854,16.708544674350524,0.8821226007925831
2019-02-16 20:00:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 슈퍼싱글침대,가구,548000,2,16,20,Saturday,1,3,First,보루네오,00,15.817260791928238,해당없음,해당없음,슈퍼싱글침대,해당없음,15.487762692172227,0.8407594182034626,15.951661886382576,1.1246129230369217
2019-02-16 20:00:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 퀸침대,가구,598000,2,16,20,Saturday,1,3,First,보루네오,00,14.997544454771456,해당없음,해당없음,퀸침대,해당없음,15.487762692172227,0.8407594182034626,15.68862556125767,0.6843644707482023
2019-02-16 20:00:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 킹침대,가구,648000,2,16,20,Saturday,1,3,First,보루네오,00,15.984335660778795,해당없음,해당없음,킹침대,해당없음,15.487762692172227,0.8407594182034626,16.150618689358968,1.1170367319077845
2019-02-16 20:20:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 슈퍼싱글침대,가구,548000,2,16,20,Saturday,1,3,Middle,보루네오,20,16.15240045465031,해당없음,해당없음,슈퍼싱글침대,해당없음,15.487762692172227,0.8407594182034626,15.951661886382576,1.1246129230369217
2019-02-16 20:20:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 퀸침대,가구,598000,2,16,20,Saturday,1,3,Middle,보루네오,20,16.371807203838948,해당없음,해당없음,퀸침대,해당없음,15.487762692172227,0.8407594182034626,15.68862556125767,0.6843644707482023
2019-02-16 20:20:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 킹침대,가구,648000,2,16,20,Saturday,1,3,Middle,보루네오,20,16.56961703082517,해당없음,해당없음,킹침대,해당없음,15.487762692172227,0.8407594182034626,16.150618689358968,1.1170367319077845
2019-02-16 20:40:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 슈퍼싱글침대,가구,548000,2,16,20,Saturday,1,3,Later,보루네오,40,17.38069578973188,해당없음,해당없음,슈퍼싱글침대,해당없음,15.487762692172227,0.8407594182034626,15.951661886382576,1.1246129230369217
2019-02-16 20:40:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 퀸침대,가구,598000,2,16,20,Saturday,1,3,Later,보루네오,40,16.371652008680726,해당없음,해당없음,퀸침대,해당없음,15.487762692172227,0.8407594182034626,15.68862556125767,0.6843644707482023
2019-02-16 20:40:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 킹침대,가구,648000,2,16,20,Saturday,1,3,Later,보루네오,40,17.46135202238664,해당없음,해당없음,킹침대,해당없음,15.487762692172227,0.8407594182034626,16.150618689358968,1.1170367319077845
2019-02-17 20:00:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 슈퍼싱글침대,가구,548000,2,17,20,Sunday,1,3,First,보루네오,00,14.912454789531687,해당없음,해당없음,슈퍼싱글침대,해당없음,15.773729547663244,0.7911696023344343,16.146317390170047,0.7534534711557829
2019-02-17 20:00:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 퀸침대,가구,598000,2,17,20,Sunday,1,3,First,보루네오,00,14.996624068144127,해당없음,해당없음,퀸침대,해당없음,15.773729547663244,0.7911696023344343,15.655800023991493,0.8352492250756491
2019-02-17 20:00:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 킹침대,가구,648000,2,17,20,Sunday,1,3,First,보루네오,00,15.76242020735267,해당없음,해당없음,킹침대,해당없음,15.773729547663244,0.7911696023344343,16.340941618771524,0.5815166095408356
2019-02-17 20:20:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 슈퍼싱글침대,가구,548000,2,17,20,Sunday,1,3,Middle,보루네오,20,16.152207180587087,해당없음,해당없음,슈퍼싱글침대,해당없음,15.773729547663244,0.7911696023344343,16.146317390170047,0.7534534711557829
2019-02-17 20:20:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 퀸침대,가구,598000,2,17,20,Sunday,1,3,Middle,보루네오,20,15.68222288042873,해당없음,해당없음,퀸침대,해당없음,15.773729547663244,0.7911696023344343,15.655800023991493,0.8352492250756491
2019-02-17 20:20:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 킹침대,가구,648000,2,17,20,Sunday,1,3,Middle,보루네오,20,16.769743524340235,해당없음,해당없음,킹침대,해당없음,15.773729547663244,0.7911696023344343,16.340941618771524,0.5815166095408356
2019-02-17 20:40:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 슈퍼싱글침대,가구,548000,2,17,20,Sunday,1,3,Later,보루네오,40,17.14753648076513,해당없음,해당없음,슈퍼싱글침대,해당없음,15.773729547663244,0.7911696023344343,16.146317390170047,0.7534534711557829
2019-02-17 20:40:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 퀸침대,가구,598000,2,17,20,Sunday,1,3,Later,보루네오,40,16.689583542890936,해당없음,해당없음,퀸침대,해당없음,15.773729547663244,0.7911696023344343,15.655800023991493,0.8352492250756491
2019-02-17 20:40:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 킹침대,가구,648000,2,17,20,Sunday,1,3,Later,보루네오,40,17.143384275207588,해당없음,해당없음,킹침대,해당없음,15.773729547663244,0.7911696023344343,16.340941618771524,0.5815166095408356
2019-02-18 23:00:00,20.0,삼익가구 LED 제니비 서랍형 슈퍼싱글침대,가구,499000,2,18,23,Monday,0,4,First,삼익가구,00,16.010399075502946,일시불,해당없음,슈퍼싱글침대,해당없음,15.934776301601287,0.8800534008903727,16.313942053293733,0.5238715640387777
